Date - Heure;Date;Heure;Consommation (MW);Prévision J-1 (MW);Prévision J (MW);Fioul (MW);Charbon (MW);Gaz (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Taux de CO2 (g/kWh);Fioul - TAC (MW);Fioul - Cogénération (MW);Fioul - Autres (MW);Gaz - TAC (MW);Gaz - Cogénération (MW);Gaz - CCG (MW);Gaz - Autres (MW);Hydraulique - Fil de l'eau + éclusée (MW);Hydraulique - Lacs (MW);Hydraulique - STEP turbinage (MW);Bioénergies - Déchets (MW);Bioénergies - Biomasse (MW);Bioénergies - Biogaz (MW)
2022-06-05T23:15:00+02:00;2022-06-05;23:15;41990.0;43100.0;43150.0;142.0;20.0;2402.0;26744.0;3253.0;0.0;6266.0;-61.0;995.0;2229.0;41.0;0.0;29.0;113.0;0.0;425.0;1978.0;0.0;4394.0;1089.0;783.0;160.0;556.0;276.0
2022-06-06T01:00:00+02:00;2022-06-06;01:00;36639.0;36900.0;36800.0;141.0;20.0;1317.0;25605.0;2875.0;0.0;5468.0;-100.0;996.0;317.0;33.0;0.0;29.0;113.0;0.0;426.0;892.0;0.0;4004.0;864.0;600.0;171.0;549.0;276.0
2022-06-06T01:15:00+02:00;2022-06-06;01:15;36880.0;36850.0;37100.0;142.0;16.0;1500.0;26057.0;2750.0;0.0;5394.0;-417.0;1001.0;437.0;35.0;0.0;29.0;113.0;0.0;428.0;1073.0;0.0;3859.0;742.0;793.0;176.0;549.0;276.0
2022-06-06T04:00:00+02:00;2022-06-06;04:00;32121.0;32400.0;32300.0;141.0;18.0;1280.0;25742.0;1915.0;0.0;4216.0;-2006.0;996.0;-181.0;36.0;0.0;29.0;113.0;0.0;402.0;880.0;0.0;3847.0;252.0;117.0;173.0;550.0;276.0
2022-06-06T05:00:00+02:00;2022-06-06;05:00;32009.0;32300.0;32100.0;142.0;14.0;1162.0;26064.0;1825.0;0.0;4299.0;-2232.0;1001.0;-266.0;34.0;0.0;29.0;113.0;0.0;402.0;762.0;0.0;3898.0;296.0;105.0;173.0;548.0;276.0
2022-06-06T05:15:00+02:00;2022-06-06;05:15;32192.0;32450.0;32000.0;142.0;14.0;1191.0;26045.0;1790.0;0.0;4262.0;-2232.0;1001.0;-21.0;35.0;0.0;29.0;113.0;0.0;401.0;791.0;0.0;3878.0;281.0;103.0;173.0;550.0;276.0
2022-06-06T05:30:00+02:00;2022-06-06;05:30;31774.0;32600.0;31900.0;142.0;15.0;1173.0;25985.0;1839.0;0.0;4271.0;-2242.0;996.0;-405.0;35.0;0.0;29.0;113.0;0.0;402.0;773.0;0.0;3874.0;295.0;102.0;171.0;550.0;276.0
2022-06-06T06:00:00+02:00;2022-06-06;06:00;31665.0;32200.0;31700.0;142.0;16.0;1170.0;25960.0;1941.0;180.0;4172.0;-2233.0;993.0;-676.0;35.0;0.0;29.0;113.0;0.0;403.0;769.0;0.0;3762.0;307.0;103.0;167.0;550.0;276.0
2022-06-06T07:15:00+02:00;2022-06-06;07:15;33585.0;33500.0;33500.0;142.0;16.0;1072.0;26486.0;1979.0;767.0;4430.0;-1646.0;985.0;-646.0;31.0;0.0;29.0;113.0;0.0;403.0;670.0;0.0;3682.0;647.0;101.0;165.0;551.0;276.0
2022-06-06T07:45:00+02:00;2022-06-06;07:45;34454.0;34550.0;34500.0;142.0;13.0;1039.0;26691.0;1806.0;1377.0;4717.0;-1644.0;990.0;-677.0;30.0;0.0;29.0;113.0;0.0;401.0;639.0;0.0;3734.0;881.0;102.0;164.0;549.0;276.0
2022-06-06T11:00:00+02:00;2022-06-06;11:00;42376.0;42200.0;42300.0;142.0;9.0;1010.0;26955.0;3120.0;7221.0;4648.0;-730.0;966.0;-965.0;24.0;0.0;29.0;113.0;0.0;400.0;611.0;0.0;3696.0;817.0;135.0;142.0;550.0;276.0
2022-06-06T11:45:00+02:00;2022-06-06;11:45;43285.0;44000.0;43950.0;142.0;10.0;1070.0;26568.0;3350.0;7771.0;4843.0;-525.0;981.0;-925.0;24.0;0.0;29.0;113.0;0.0;400.0;672.0;0.0;3690.0;830.0;323.0;146.0;554.0;276.0
2022-06-06T12:30:00+02:00;2022-06-06;12:30;45170.0;45200.0;44200.0;142.0;13.0;1425.0;26570.0;3537.0;7712.0;4865.0;-504.0;965.0;445.0;27.0;0.0;29.0;113.0;0.0;399.0;1028.0;0.0;3678.0;774.0;413.0;141.0;549.0;276.0
2022-06-06T14:45:00+02:00;2022-06-06;14:45;42003.0;42050.0;42050.0;140.0;12.0;1786.0;26891.0;3701.0;7125.0;5120.0;-588.0;977.0;-3161.0;30.0;0.0;29.0;113.0;0.0;418.0;1369.0;0.0;3863.0;1157.0;100.0;158.0;551.0;276.0
2022-06-06T15:30:00+02:00;2022-06-06;15:30;40824.0;40700.0;40700.0;142.0;12.0;1915.0;27088.0;3635.0;5937.0;4929.0;-1125.0;988.0;-2697.0;33.0;0.0;29.0;113.0;0.0;412.0;1505.0;0.0;3771.0;1088.0;70.0;157.0;552.0;276.0
2022-06-06T17:00:00+02:00;2022-06-06;17:00;39964.0;39800.0;39700.0;142.0;14.0;2483.0;27265.0;3080.0;4816.0;4363.0;-582.0;982.0;-2599.0;39.0;0.0;29.0;113.0;0.0;414.0;2070.0;0.0;3632.0;661.0;70.0;155.0;554.0;276.0
2022-06-06T19:00:00+02:00;2022-06-06;19:00;43240.0;43700.0;43400.0;142.0;12.0;4146.0;28347.0;2492.0;1997.0;6580.0;-35.0;974.0;-1415.0;53.0;0.0;29.0;113.0;0.0;414.0;3733.0;0.0;3962.0;1205.0;1413.0;151.0;555.0;276.0
2022-06-06T19:15:00+02:00;2022-06-06;19:15;43317.0;43600.0;43300.0;142.0;13.0;3983.0;28400.0;2500.0;1755.0;6262.0;-35.0;980.0;-683.0;53.0;0.0;29.0;113.0;0.0;414.0;3570.0;0.0;4119.0;1294.0;849.0;153.0;554.0;276.0
2022-06-06T21:45:00+02:00;2022-06-06;21:45;41360.0;40650.0;40000.0;142.0;14.0;3593.0;28740.0;1774.0;203.0;5973.0;-35.0;989.0;-33.0;52.0;0.0;29.0;113.0;0.0;422.0;3172.0;0.0;4091.0;1121.0;761.0;165.0;552.0;276.0
2022-06-06T22:15:00+02:00;2022-06-06;22:15;41841.0;41350.0;40650.0;142.0;13.0;3747.0;28739.0;1675.0;179.0;6204.0;-35.0;999.0;178.0;53.0;0.0;29.0;113.0;0.0;422.0;3326.0;0.0;4133.0;1080.0;991.0;172.0;554.0;276.0
2022-06-07T00:00:00+02:00;2022-06-07;00:00;42025.0;41500.0;42100.0;141.0;15.0;3315.0;28751.0;2046.0;0.0;5452.0;-53.0;1004.0;1354.0;50.0;0.0;29.0;113.0;0.0;425.0;2891.0;0.0;3954.0;860.0;638.0;181.0;554.0;276.0
2022-06-07T00:15:00+02:00;2022-06-07;00:15;41444.0;40600.0;41050.0;141.0;15.0;3037.0;28877.0;2096.0;0.0;5669.0;-67.0;998.0;678.0;47.0;0.0;29.0;113.0;0.0;425.0;2614.0;0.0;3831.0;966.0;872.0;178.0;550.0;276.0
2022-06-07T00:45:00+02:00;2022-06-07;00:45;38337.0;38600.0;39100.0;141.0;17.0;1779.0;28458.0;2182.0;0.0;5038.0;-149.0;1001.0;-130.0;36.0;0.0;29.0;113.0;0.0;425.0;1356.0;0.0;3745.0;978.0;315.0;179.0;550.0;276.0
2022-06-07T01:30:00+02:00;2022-06-07;01:30;37668.0;37400.0;38600.0;141.0;17.0;1688.0;28555.0;2301.0;0.0;4843.0;-328.0;997.0;-546.0;35.0;0.0;29.0;113.0;0.0;426.0;1264.0;0.0;3598.0;901.0;344.0;179.0;548.0;276.0
2022-06-07T03:00:00+02:00;2022-06-07;03:00;35118.0;35000.0;35400.0;142.0;17.0;1568.0;28565.0;2345.0;0.0;4367.0;-1500.0;1004.0;-1390.0;35.0;0.0;29.0;113.0;0.0;401.0;1168.0;0.0;3648.0;601.0;118.0;181.0;547.0;276.0
2022-06-07T04:45:00+02:00;2022-06-07;04:45;33978.0;34350.0;34450.0;141.0;19.0;1476.0;28842.0;2433.0;0.0;4495.0;-1884.0;998.0;-2542.0;34.0;0.0;29.0;113.0;0.0;401.0;1076.0;0.0;3768.0;640.0;87.0;177.0;549.0;276.0
2022-06-07T05:00:00+02:00;2022-06-07;05:00;34645.0;34700.0;35000.0;141.0;19.0;1643.0;28866.0;2492.0;0.0;4454.0;-1883.0;993.0;-2080.0;36.0;0.0;29.0;113.0;0.0;401.0;1243.0;0.0;3751.0;621.0;82.0;176.0;548.0;276.0
2022-06-07T05:30:00+02:00;2022-06-07;05:30;35705.0;35800.0;36000.0;142.0;20.0;1699.0;28906.0;2483.0;0.0;4691.0;-1650.0;997.0;-1583.0;36.0;0.0;29.0;113.0;0.0;402.0;1298.0;0.0;3775.0;637.0;279.0;173.0;547.0;276.0
2022-06-07T05:45:00+02:00;2022-06-07;05:45;36242.0;36350.0;36600.0;141.0;19.0;1780.0;28846.0;2495.0;0.0;4799.0;-1111.0;1000.0;-1727.0;36.0;0.0;29.0;113.0;0.0;402.0;1380.0;0.0;3772.0;751.0;276.0;176.0;548.0;276.0
2022-06-07T06:00:00+02:00;2022-06-07;06:00;37159.0;36900.0;37200.0;142.0;20.0;1963.0;28850.0;2509.0;176.0;4993.0;-783.0;996.0;-1707.0;38.0;0.0;29.0;113.0;0.0;402.0;1563.0;0.0;3821.0;895.0;277.0;174.0;547.0;276.0
2022-06-07T07:00:00+02:00;2022-06-07;07:00;41686.0;42000.0;41700.0;143.0;19.0;3572.0;29086.0;2537.0;511.0;6021.0;-74.0;990.0;-1119.0;50.0;1.0;29.0;113.0;0.0;428.0;3146.0;0.0;4198.0;942.0;881.0;175.0;548.0;276.0
2022-06-07T09:45:00+02:00;2022-06-07;09:45;49163.0;49650.0;49050.0;143.0;19.0;3912.0;29153.0;3343.0;4503.0;6825.0;-37.0;986.0;316.0;47.0;1.0;29.0;113.0;0.0;424.0;3489.0;0.0;4442.0;1024.0;1359.0;166.0;548.0;276.0
2022-06-07T16:30:00+02:00;2022-06-07;16:30;46792.0;47000.0;46800.0;144.0;21.0;4237.0;28900.0;5755.0;6884.0;4858.0;-634.0;985.0;-4358.0;48.0;2.0;29.0;113.0;0.0;425.0;3813.0;0.0;3737.0;760.0;361.0;157.0;547.0;276.0
2022-06-07T17:15:00+02:00;2022-06-07;17:15;46299.0;46850.0;46650.0;143.0;25.0;4164.0;28823.0;5520.0;6120.0;5343.0;-631.0;981.0;-4189.0;48.0;1.0;29.0;113.0;0.0;424.0;3742.0;0.0;4153.0;952.0;238.0;161.0;549.0;276.0
2022-06-07T20:15:00+02:00;2022-06-07;20:15;46890.0;47150.0;46850.0;144.0;24.0;5125.0;29027.0;3258.0;964.0;8751.0;-35.0;1001.0;-1369.0;59.0;2.0;29.0;113.0;0.0;424.0;4702.0;0.0;5481.0;1689.0;1581.0;173.0;549.0;276.0
2022-06-07T21:00:00+02:00;2022-06-07;21:00;44792.0;45000.0;44700.0;143.0;23.0;5198.0;29004.0;2902.0;360.0;8420.0;-35.0;992.0;-2215.0;61.0;1.0;29.0;113.0;0.0;426.0;4773.0;0.0;5371.0;1213.0;1836.0;170.0;550.0;276.0
2022-06-07T21:30:00+02:00;2022-06-07;21:30;44291.0;44200.0;43900.0;143.0;23.0;5271.0;29004.0;2816.0;268.0;8263.0;-35.0;983.0;-2445.0;62.0;1.0;29.0;113.0;0.0;432.0;4840.0;0.0;5239.0;1111.0;1913.0;169.0;547.0;276.0
2022-06-07T21:45:00+02:00;2022-06-07;21:45;44043.0;44100.0;43800.0;143.0;23.0;5094.0;28946.0;2816.0;230.0;7913.0;-35.0;989.0;-2076.0;61.0;1.0;29.0;113.0;0.0;432.0;4664.0;0.0;5207.0;1092.0;1614.0;170.0;548.0;276.0
2022-06-08T00:45:00+02:00;2022-06-08;00:45;40470.0;40900.0;41150.0;145.0;17.0;4334.0;28636.0;3130.0;0.0;4817.0;-95.0;983.0;-1497.0;59.0;1.0;31.0;113.0;0.0;431.0;3904.0;0.0;3986.0;446.0;385.0;164.0;547.0;276.0
2022-06-08T03:15:00+02:00;2022-06-08;03:15;36932.0;36250.0;37100.0;146.0;15.0;4914.0;29147.0;2909.0;0.0;4846.0;-1994.0;907.0;-3958.0;65.0;2.0;31.0;113.0;0.0;413.0;4503.0;0.0;3788.0;984.0;74.0;169.0;548.0;276.0
2022-06-08T04:15:00+02:00;2022-06-08;04:15;36127.0;35500.0;36000.0;146.0;12.0;4604.0;29141.0;3083.0;0.0;4474.0;-1772.0;993.0;-4554.0;63.0;2.0;31.0;113.0;0.0;412.0;4193.0;0.0;3789.0;612.0;73.0;172.0;544.0;276.0
2022-06-08T04:30:00+02:00;2022-06-08;04:30;35905.0;35500.0;36100.0;146.0;11.0;4659.0;29163.0;3105.0;0.0;4398.0;-1762.0;999.0;-4814.0;64.0;2.0;31.0;113.0;0.0;413.0;4247.0;0.0;3750.0;574.0;74.0;175.0;545.0;276.0
2022-06-08T05:00:00+02:00;2022-06-08;05:00;36219.0;35800.0;36500.0;146.0;13.0;4935.0;29243.0;3133.0;0.0;4463.0;-1408.0;986.0;-5292.0;66.0;2.0;31.0;113.0;0.0;429.0;4507.0;0.0;3728.0;664.0;71.0;172.0;546.0;276.0
2022-06-08T08:30:00+02:00;2022-06-08;08:30;47686.0;48300.0;47500.0;145.0;15.0;4512.0;29077.0;3147.0;1507.0;7269.0;-32.0;996.0;1050.0;55.0;1.0;31.0;113.0;0.0;434.0;4079.0;0.0;5147.0;1100.0;1022.0;167.0;557.0;276.0
2022-06-08T10:45:00+02:00;2022-06-08;10:45;50539.0;50450.0;50450.0;144.0;16.0;4417.0;29127.0;4342.0;3252.0;5835.0;-31.0;978.0;2459.0;52.0;0.0;31.0;113.0;0.0;428.0;3990.0;0.0;4268.0;753.0;814.0;143.0;554.0;276.0
2022-06-08T12:30:00+02:00;2022-06-08;12:30;52147.0;51800.0;51700.0;145.0;21.0;4458.0;28983.0;5270.0;4012.0;5187.0;-25.0;981.0;3115.0;52.0;1.0;31.0;113.0;0.0;427.0;4032.0;0.0;3952.0;561.0;674.0;151.0;557.0;276.0
2022-06-08T12:45:00+02:00;2022-06-08;12:45;52474.0;52450.0;52350.0;145.0;20.0;4473.0;28983.0;5426.0;4426.0;5216.0;-25.0;978.0;2832.0;51.0;1.0;31.0;113.0;0.0;428.0;4046.0;0.0;3894.0;628.0;694.0;151.0;556.0;276.0
2022-06-08T15:30:00+02:00;2022-06-08;15:30;48480.0;48700.0;48600.0;144.0;22.0;4245.0;28883.0;6896.0;5168.0;4903.0;-313.0;1005.0;-2473.0;48.0;0.0;31.0;113.0;0.0;424.0;3822.0;0.0;3783.0;742.0;378.0;172.0;564.0;276.0
2022-06-08T16:00:00+02:00;2022-06-08;16:00;48033.0;48300.0;48200.0;142.0;22.0;4166.0;28926.0;7107.0;5342.0;4782.0;-509.0;1002.0;-2947.0;47.0;0.0;31.0;113.0;0.0;423.0;3744.0;0.0;3749.0;769.0;264.0;163.0;563.0;276.0
2022-06-08T16:30:00+02:00;2022-06-08;16:30;47606.0;47600.0;47500.0;142.0;25.0;4679.0;29015.0;7259.0;4824.0;5062.0;-429.0;1004.0;-3975.0;51.0;0.0;31.0;113.0;0.0;424.0;4257.0;0.0;3821.0;788.0;453.0;171.0;563.0;276.0
2022-06-08T16:45:00+02:00;2022-06-08;16:45;47298.0;47200.0;47100.0;142.0;23.0;4377.0;29067.0;7060.0;5026.0;5283.0;-370.0;1006.0;-4316.0;49.0;0.0;31.0;113.0;0.0;423.0;3955.0;0.0;3884.0;842.0;557.0;168.0;563.0;276.0
2022-06-08T17:15:00+02:00;2022-06-08;17:15;46426.0;46650.0;46550.0;142.0;23.0;4217.0;28973.0;7310.0;4569.0;5311.0;-370.0;1005.0;-4754.0;48.0;0.0;31.0;113.0;0.0;423.0;3796.0;0.0;4042.0;977.0;292.0;164.0;564.0;276.0
2022-06-08T17:30:00+02:00;2022-06-08;17:30;46792.0;46500.0;46400.0;142.0;23.0;4519.0;29056.0;7146.0;4474.0;5492.0;-368.0;1019.0;-4711.0;50.0;0.0;31.0;113.0;0.0;423.0;4097.0;0.0;4158.0;971.0;363.0;171.0;565.0;276.0
2022-06-08T18:00:00+02:00;2022-06-08;18:00;47441.0;47000.0;46900.0;143.0;25.0;4436.0;29043.0;7388.0;3998.0;5736.0;-26.0;991.0;-4293.0;49.0;0.0;31.0;113.0;0.0;423.0;4015.0;0.0;4118.0;1077.0;541.0;164.0;559.0;276.0
2022-06-08T18:45:00+02:00;2022-06-08;18:45;48853.0;48200.0;48200.0;146.0;23.0;4208.0;29100.0;7521.0;2942.0;7470.0;-25.0;1001.0;-3533.0;47.0;2.0;31.0;113.0;0.0;425.0;3785.0;0.0;4571.0;1639.0;1260.0;168.0;557.0;276.0
2022-06-08T19:00:00+02:00;2022-06-08;19:00;49516.0;48800.0;48800.0;145.0;25.0;4352.0;29120.0;7565.0;2571.0;7781.0;-25.0;1000.0;-3018.0;48.0;1.0;31.0;113.0;0.0;424.0;3930.0;0.0;4670.0;1727.0;1384.0;172.0;556.0;276.0
2022-06-08T20:00:00+02:00;2022-06-08;20:00;47936.0;47200.0;47200.0;146.0;24.0;4233.0;29103.0;7052.0;1189.0;7881.0;-25.0;996.0;-2663.0;48.0;2.0;31.0;113.0;0.0;431.0;3804.0;0.0;4752.0;2024.0;1105.0;165.0;556.0;276.0
2022-06-08T22:45:00+02:00;2022-06-08;22:45;46484.0;45750.0;45750.0;145.0;24.0;4328.0;29056.0;6147.0;0.0;7754.0;-38.0;991.0;-1923.0;51.0;1.0;31.0;113.0;0.0;434.0;3895.0;0.0;4621.0;1729.0;1404.0;170.0;552.0;276.0
2022-06-08T23:00:00+02:00;2022-06-08;23:00;45960.0;46800.0;46800.0;145.0;23.0;4149.0;29043.0;6155.0;0.0;7496.0;-37.0;1006.0;-2020.0;50.0;1.0;31.0;113.0;0.0;433.0;3717.0;0.0;4590.0;1640.0;1266.0;175.0;556.0;276.0
2022-06-08T23:15:00+02:00;2022-06-08;23:15;45849.0;46400.0;46400.0;145.0;24.0;4382.0;28950.0;6154.0;0.0;6732.0;-73.0;1002.0;-1467.0;53.0;1.0;31.0;113.0;0.0;434.0;3949.0;0.0;4243.0;1469.0;1020.0;171.0;555.0;276.0
2022-06-08T23:30:00+02:00;2022-06-08;23:30;45136.0;46000.0;46000.0;145.0;24.0;4225.0;28907.0;6231.0;0.0;6083.0;-73.0;1006.0;-1412.0;52.0;1.0;31.0;113.0;0.0;434.0;3792.0;0.0;4200.0;1360.0;523.0;175.0;560.0;276.0
2022-06-08T23:45:00+02:00;2022-06-08;23:45;45052.0;45100.0;45100.0;145.0;24.0;4208.0;28898.0;6062.0;0.0;5842.0;-74.0;1006.0;-1059.0;53.0;1.0;31.0;113.0;0.0;434.0;3775.0;0.0;4208.0;1237.0;397.0;175.0;558.0;276.0
2022-06-09T03:15:00+02:00;2022-06-09;03:15;36992.0;37050.0;37100.0;144.0;29.0;4078.0;28749.0;4721.0;0.0;4161.0;-1623.0;1008.0;-4275.0;58.0;0.0;31.0;113.0;0.0;411.0;3668.0;0.0;3672.0;416.0;73.0;173.0;558.0;276.0
2022-06-09T03:45:00+02:00;2022-06-09;03:45;36335.0;36400.0;36400.0;143.0;26.0;4055.0;28216.0;4638.0;0.0;4082.0;-1738.0;1003.0;-4090.0;58.0;0.0;31.0;113.0;0.0;412.0;3645.0;0.0;3656.0;357.0;69.0;170.0;560.0;276.0
2022-06-09T04:00:00+02:00;2022-06-09;04:00;35993.0;36100.0;36200.0;143.0;27.0;3984.0;28175.0;4610.0;0.0;4125.0;-1750.0;1004.0;-4325.0;58.0;0.0;31.0;113.0;0.0;412.0;3573.0;0.0;3678.0;377.0;70.0;170.0;559.0;276.0
2022-06-09T05:15:00+02:00;2022-06-09;05:15;36599.0;36750.0;36800.0;143.0;27.0;3983.0;28144.0;4316.0;0.0;4276.0;-1378.0;1000.0;-3912.0;58.0;0.0;31.0;113.0;0.0;431.0;3553.0;0.0;3789.0;417.0;70.0;169.0;559.0;276.0
2022-06-09T07:00:00+02:00;2022-06-09;07:00;42520.0;42900.0;42500.0;144.0;30.0;4753.0;28369.0;3731.0;543.0;7134.0;-29.0;985.0;-3140.0;58.0;0.0;31.0;113.0;0.0;439.0;4315.0;0.0;4354.0;1197.0;1583.0;166.0;554.0;276.0
2022-06-09T07:15:00+02:00;2022-06-09;07:15;43944.0;44150.0;43750.0;145.0;28.0;4512.0;28451.0;3525.0;789.0;7389.0;-29.0;994.0;-1860.0;56.0;1.0;31.0;113.0;0.0;440.0;4074.0;0.0;4708.0;1253.0;1428.0;173.0;546.0;276.0
2022-06-09T07:45:00+02:00;2022-06-09;07:45;45698.0;46150.0;45750.0;145.0;30.0;4841.0;28617.0;3154.0;1400.0;7738.0;-29.0;996.0;-1194.0;58.0;1.0;31.0;113.0;0.0;437.0;4405.0;0.0;5003.0;1587.0;1148.0;173.0;545.0;276.0
2022-06-09T11:00:00+02:00;2022-06-09;11:00;51118.0;50200.0;50800.0;145.0;28.0;4694.0;28586.0;3175.0;7359.0;6602.0;-29.0;949.0;-391.0;51.0;1.0;31.0;113.0;0.0;438.0;4258.0;0.0;4257.0;1280.0;1065.0;166.0;514.0;276.0
2022-06-09T14:45:00+02:00;2022-06-09;14:45;49224.0;49900.0;49300.0;222.0;32.0;3879.0;28191.0;4127.0;8005.0;4513.0;-425.0;857.0;-177.0;46.0;78.0;31.0;113.0;0.0;430.0;3451.0;0.0;3510.0;742.0;261.0;156.0;429.0;276.0
2022-06-09T15:45:00+02:00;2022-06-09;15:45;47596.0;48250.0;48050.0;223.0;33.0;4165.0;28284.0;4246.0;7273.0;4671.0;-449.0;858.0;-1708.0;49.0;79.0;31.0;113.0;0.0;426.0;3741.0;0.0;3562.0;906.0;203.0;153.0;428.0;276.0
2022-06-09T17:15:00+02:00;2022-06-09;17:15;46184.0;46850.0;46650.0;145.0;31.0;3759.0;28792.0;3918.0;5887.0;4824.0;-529.0;858.0;-1501.0;46.0;1.0;31.0;113.0;0.0;424.0;3336.0;0.0;3643.0;988.0;193.0;158.0;428.0;276.0
2022-06-09T18:00:00+02:00;2022-06-09;18:00;46825.0;47100.0;46900.0;145.0;33.0;3879.0;28966.0;3727.0;5041.0;5009.0;-131.0;853.0;-697.0;47.0;1.0;31.0;113.0;0.0;424.0;3457.0;0.0;3681.0;989.0;339.0;155.0;426.0;276.0
2022-06-09T19:30:00+02:00;2022-06-09;19:30;48173.0;48100.0;48000.0;146.0;32.0;4440.0;28449.0;2930.0;2326.0;6540.0;-29.0;864.0;2475.0;54.0;2.0;31.0;113.0;0.0;432.0;4010.0;0.0;4420.0;1306.0;814.0;161.0;426.0;276.0
2022-06-09T21:00:00+02:00;2022-06-09;21:00;44620.0;44500.0;44400.0;146.0;31.0;4495.0;28547.0;2279.0;403.0;6814.0;-29.0;855.0;1079.0;57.0;2.0;31.0;113.0;0.0;433.0;4064.0;0.0;4889.0;1375.0;550.0;163.0;421.0;276.0
2022-06-09T21:30:00+02:00;2022-06-09;21:30;44083.0;43500.0;43400.0;145.0;28.0;4864.0;28552.0;2205.0;277.0;7160.0;-35.0;850.0;37.0;60.0;1.0;31.0;113.0;0.0;434.0;4431.0;0.0;4855.0;1345.0;960.0;163.0;421.0;276.0
2022-06-09T22:45:00+02:00;2022-06-09;22:45;46723.0;46000.0;46000.0;145.0;28.0;4632.0;28519.0;2217.0;0.0;7249.0;-35.0;859.0;3109.0;58.0;1.0;31.0;113.0;0.0;435.0;4198.0;0.0;4812.0;1436.0;1001.0;164.0;424.0;276.0
2022-06-09T23:00:00+02:00;2022-06-09;23:00;46178.0;47100.0;47100.0;146.0;29.0;4600.0;28517.0;2196.0;0.0;7181.0;-35.0;862.0;2682.0;58.0;2.0;31.0;113.0;0.0;435.0;4167.0;0.0;4815.0;1365.0;1001.0;165.0;426.0;276.0
2022-06-09T23:45:00+02:00;2022-06-09;23:45;45501.0;45200.0;45200.0;146.0;28.0;4076.0;28530.0;2298.0;0.0;5943.0;-35.0;850.0;3665.0;55.0;2.0;31.0;113.0;0.0;418.0;3659.0;0.0;4234.0;883.0;826.0;158.0;415.0;276.0
2022-06-10T00:00:00+02:00;2022-06-10;00:00;44497.0;44100.0;44700.0;146.0;29.0;4170.0;28469.0;2308.0;0.0;5736.0;-35.0;846.0;2828.0;56.0;2.0;31.0;113.0;0.0;417.0;3755.0;0.0;4170.0;870.0;696.0;157.0;416.0;276.0
2022-06-10T02:00:00+02:00;2022-06-10;02:00;39634.0;40000.0;40400.0;149.0;29.0;3351.0;27306.0;2459.0;0.0;3656.0;-423.0;754.0;2353.0;52.0;2.0;34.0;113.0;0.0;413.0;2939.0;0.0;3369.0;210.0;77.0;166.0;306.0;275.0
2022-06-10T02:45:00+02:00;2022-06-10;02:45;38361.0;37800.0;38550.0;148.0;28.0;3215.0;27318.0;2531.0;0.0;3681.0;-1242.0;740.0;1942.0;52.0;1.0;34.0;113.0;0.0;413.0;2803.0;0.0;3322.0;287.0;72.0;166.0;305.0;275.0
2022-06-10T03:45:00+02:00;2022-06-10;03:45;36806.0;36150.0;36650.0;149.0;28.0;3448.0;26982.0;2546.0;0.0;3693.0;-1628.0;748.0;840.0;55.0;2.0;34.0;113.0;0.0;413.0;3036.0;0.0;3356.0;265.0;72.0;166.0;302.0;275.0
2022-06-10T04:15:00+02:00;2022-06-10;04:15;36418.0;35750.0;36300.0;148.0;28.0;3418.0;27177.0;2463.0;0.0;3617.0;-1319.0;739.0;147.0;54.0;1.0;34.0;113.0;0.0;413.0;3006.0;0.0;3264.0;283.0;70.0;168.0;303.0;275.0
2022-06-10T04:45:00+02:00;2022-06-10;04:45;36331.0;35900.0;36550.0;148.0;29.0;3344.0;27839.0;2472.0;0.0;3669.0;-1570.0;743.0;-343.0;53.0;1.0;34.0;113.0;0.0;413.0;2933.0;0.0;3310.0;287.0;72.0;167.0;304.0;275.0
2022-06-10T07:30:00+02:00;2022-06-10;07:30;44951.0;44300.0;45000.0;149.0;27.0;4114.0;29202.0;1960.0;1165.0;6178.0;-35.0;739.0;1452.0;52.0;2.0;34.0;113.0;0.0;433.0;3682.0;0.0;4051.0;1006.0;1121.0;162.0;302.0;275.0
2022-06-10T07:45:00+02:00;2022-06-10;07:45;45793.0;45300.0;45850.0;149.0;25.0;4237.0;29244.0;1895.0;1514.0;6760.0;-35.0;742.0;1262.0;52.0;2.0;34.0;113.0;0.0;433.0;3805.0;0.0;4274.0;1247.0;1239.0;159.0;306.0;275.0
2022-06-10T08:00:00+02:00;2022-06-10;08:00;46687.0;46300.0;46700.0;148.0;27.0;4129.0;29215.0;1809.0;1924.0;6638.0;-35.0;732.0;2100.0;51.0;1.0;34.0;113.0;0.0;433.0;3697.0;0.0;4296.0;1215.0;1127.0;160.0;301.0;275.0
2022-06-10T08:15:00+02:00;2022-06-10;08:15;47213.0;46800.0;47250.0;149.0;26.0;3949.0;29250.0;1714.0;2464.0;6497.0;-35.0;732.0;2467.0;49.0;2.0;34.0;113.0;0.0;433.0;3517.0;0.0;4377.0;1155.0;965.0;159.0;301.0;275.0
2022-06-10T08:45:00+02:00;2022-06-10;08:45;48126.0;47750.0;48200.0;149.0;25.0;3949.0;29248.0;1656.0;3758.0;6234.0;-35.0;743.0;2399.0;48.0;2.0;34.0;113.0;0.0;430.0;3520.0;0.0;4341.0;1058.0;835.0;159.0;303.0;275.0
